prolific_pid,participant_id,block,trial,trial_in_block,video_present,offer_up,offer_down,choice_card,choice_key,rt,reward,p_win_chosen,p_win_up,p_win_down,coins_delta,coins_total,screen_id,window_status,is_correct,reward_oneback,stay_card,stay_key
6a13609ea98420f68a5b7f0c,3ey8b6of,1,1,1,false,3,2,3,up,569,loss,0.5575,0.5575,0.6846,-1,-1,main_trial,ok,0,NA,NA,NA
6a13609ea98420f68a5b7f0c,3ey8b6of,1,2,2,false,4,1,1,down,628,loss,0.3906,0.6494,0.3906,-1,-2,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,3,3,false,4,2,4,up,479,loss,0.6439,0.6439,0.6936,-1,-3,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,4,4,false,1,3,3,down,421,win,0.6068,0.2671,0.6068,1,-2,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,5,5,false,3,2,3,up,682,win,0.5961,0.5961,0.7427,1,-1,main_trial,ok,0,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,6,6,false,2,4,2,up,1572,win,0.8064,0.8064,0.4925,1,0,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,7,7,false,3,1,3,up,785,win,0.6597,0.6597,0.2325,1,1,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,8,8,false,4,1,1,down,1167,win,0.2378,0.4538,0.2378,1,2,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,9,9,false,3,4,3,up,609,loss,0.6018,0.6018,0.4914,-1,1,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,10,10,false,3,2,2,down,437,win,0.8323,0.7109,0.8323,1,2,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,11,11,false,2,3,3,down,346,win,0.6813,0.802,0.6813,1,3,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,12,12,false,2,1,1,down,737,win,0.3862,0.832,0.3862,1,4,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,13,13,false,2,3,2,up,498,win,0.8502,0.8502,0.6252,1,5,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,14,14,false,1,2,2,down,554,loss,0.8042,0.3401,0.8042,-1,4,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,15,15,false,4,1,4,up,470,win,0.4136,0.4136,0.3094,1,5,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,16,16,false,4,1,4,up,2803,win,0.508,0.508,0.3365,1,6,main_trial,ok,1,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,17,17,false,2,1,1,down,439,loss,0.4368,0.7805,0.4368,-1,5,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,18,18,false,4,2,4,up,164,loss,0.552,0.552,0.7827,-1,4,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,19,19,false,2,4,4,down,1337,win,0.5486,0.7285,0.5486,1,5,main_trial,ok,0,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,20,20,false,2,3,3,down,388,win,0.6772,0.7408,0.6772,1,6,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,21,21,false,2,4,4,down,923,win,0.5563,0.8428,0.5563,1,7,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,22,22,false,1,3,3,down,692,win,0.6901,0.3438,0.6901,1,8,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,23,23,false,2,1,1,down,375,win,0.345,0.8961,0.345,1,9,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,24,24,false,4,1,4,up,860,win,0.5229,0.5229,0.3119,1,10,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,25,25,false,3,4,3,up,1468,win,0.8928,0.8928,0.4646,1,11,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,26,26,false,1,4,4,down,334,win,0.5494,0.3617,0.5494,1,12,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,28,28,false,4,1,1,down,575,loss,0.3672,0.5416,0.3672,-1,10,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,30,30,false,1,4,1,up,326,loss,0.4836,0.4836,0.4891,-1,10,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,31,31,false,3,2,2,down,898,win,0.8506,0.727,0.8506,1,11,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,32,32,false,3,2,3,up,2679,win,0.7289,0.7289,0.8832,1,12,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,33,33,false,1,2,2,down,485,loss,0.8933,0.6485,0.8933,-1,11,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,34,34,false,4,1,4,up,427,win,0.386,0.386,0.7465,1,12,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,35,35,false,4,1,4,up,2633,win,0.3909,0.3909,0.7408,1,13,main_trial,ok,0,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,36,36,false,1,3,3,down,388,win,0.6496,0.8038,0.6496,1,14,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,37,37,false,3,2,2,down,335,win,0.8806,0.6119,0.8806,1,15,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,38,38,false,4,1,4,up,404,loss,0.3763,0.3763,0.7918,-1,14,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,39,39,false,1,3,3,down,385,loss,0.6469,0.8276,0.6469,-1,13,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,40,40,false,2,4,2,up,407,win,0.8335,0.8335,0.4547,1,14,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,42,42,false,1,2,1,up,913,loss,0.7815,0.7815,0.858,-1,14,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,43,43,false,3,1,1,down,741,win,0.7742,0.6319,0.7742,1,15,main_trial,ok,1,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,44,44,false,1,3,1,up,740,loss,0.7306,0.7306,0.6383,-1,14,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,45,45,false,4,2,4,up,359,loss,0.3517,0.3517,0.8561,-1,13,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,1,46,46,false,2,3,3,down,295,loss,0.5075,0.872,0.5075,-1,12,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,47,47,false,4,3,4,up,312,loss,0.3824,0.3824,0.5473,-1,11,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,48,48,false,1,4,4,down,303,loss,0.3306,0.7159,0.3306,-1,10,main_trial,ok,0,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,49,49,false,2,3,2,up,410,loss,0.7932,0.7932,0.6396,-1,9,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,1,50,50,false,3,4,4,down,1633,win,0.4195,0.5883,0.4195,1,10,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,51,1,true,4,1,4,up,392,win,0.4549,0.4549,0.7477,1,11,main_trial,ok,0,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,52,2,true,1,4,4,down,603,win,0.3542,0.8006,0.3542,1,12,main_trial,ok,0,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,53,3,true,1,3,1,up,461,win,0.8151,0.8151,0.4203,1,13,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,54,4,true,3,4,4,down,618,loss,0.3176,0.4156,0.3176,-1,12,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,55,5,true,3,2,3,up,681,loss,0.4568,0.4568,0.887,-1,11,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,56,6,true,2,4,4,down,281,win,0.4234,0.8432,0.4234,1,12,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,57,7,true,1,3,3,down,933,loss,0.4168,0.7714,0.4168,-1,11,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,58,8,true,2,3,3,down,1004,loss,0.2907,0.8609,0.2907,-1,10,main_trial,ok,0,loss,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,60,10,true,2,1,1,down,856,win,0.7994,0.8543,0.7994,1,10,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,61,11,true,4,2,4,up,680,loss,0.2859,0.2859,0.8523,-1,9,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,62,12,true,4,2,2,down,193,loss,0.8628,0.1936,0.8628,-1,8,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,64,14,true,2,1,1,down,675,win,0.7326,0.8822,0.7326,1,10,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,65,15,true,4,2,2,down,271,win,0.8799,0.1709,0.8799,1,11,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,66,16,true,3,4,3,up,325,loss,0.1064,0.1064,0.1933,-1,10,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,67,17,true,3,1,1,down,1039,win,0.772,0.1094,0.772,1,11,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,68,18,true,1,3,1,up,1722,win,0.7957,0.7957,0.1371,1,12,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,69,19,true,4,1,4,up,604,loss,0.1043,0.1043,0.753,-1,11,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,70,20,true,4,2,2,down,529,win,0.8973,0.1152,0.8973,1,12,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,71,21,true,1,4,1,up,2046,win,0.6334,0.6334,0.1555,1,13,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,72,22,true,2,3,3,down,247,win,0.2213,0.8694,0.2213,1,14,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,73,23,true,1,3,1,up,603,win,0.6878,0.6878,0.1836,1,15,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,74,24,true,2,4,4,down,1450,loss,0.1615,0.809,0.1615,-1,14,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,75,25,true,3,1,3,up,2281,win,0.2642,0.2642,0.6594,1,15,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,76,26,true,1,4,4,down,376,win,0.2264,0.7375,0.2264,1,16,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,77,27,true,3,4,4,down,165,loss,0.188,0.2526,0.188,-1,15,main_trial,ok,0,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,78,28,true,2,3,3,down,417,loss,0.2728,0.692,0.2728,-1,14,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,79,29,true,1,2,1,up,433,win,0.6735,0.6735,0.6683,1,15,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,80,30,true,1,4,1,up,189,loss,0.6506,0.6506,0.2654,-1,14,main_trial,ok,1,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,81,31,true,4,1,1,down,418,win,0.6687,0.2836,0.6687,1,15,main_trial,ok,1,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,82,32,true,1,4,4,down,1692,loss,0.2377,0.6594,0.2377,-1,14,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,83,33,true,4,1,1,down,340,win,0.7552,0.2113,0.7552,1,15,main_trial,ok,1,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,85,35,true,2,3,2,up,661,loss,0.4829,0.4829,0.2485,-1,15,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,86,36,true,1,3,3,down,499,win,0.201,0.7491,0.201,1,16,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,88,38,true,3,4,4,down,495,win,0.3072,0.2022,0.3072,1,18,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,89,39,true,2,4,4,down,309,win,0.2857,0.4898,0.2857,1,19,main_trial,ok,0,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,90,40,true,3,2,2,down,1870,loss,0.4384,0.2226,0.4384,-1,18,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,91,41,true,1,4,4,down,439,loss,0.3008,0.7557,0.3008,-1,17,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,92,42,true,4,3,3,down,626,loss,0.3002,0.3497,0.3002,-1,16,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,93,43,true,1,4,1,up,388,loss,0.6485,0.6485,0.3505,-1,15,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,94,44,true,3,1,3,up,605,win,0.2614,0.2614,0.6418,1,16,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,96,46,true,2,1,2,up,632,loss,0.567,0.567,0.5924,-1,14,main_trial,ok,0,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,97,47,true,4,1,1,down,678,win,0.5886,0.3426,0.5886,1,15,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,2,98,48,true,1,2,2,down,2481,win,0.6239,0.6361,0.6239,1,16,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,99,49,true,2,1,1,down,721,loss,0.5995,0.5639,0.5995,-1,15,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,2,100,50,true,3,2,3,up,978,win,0.2404,0.2404,0.6006,1,16,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,101,1,false,4,1,4,up,954,loss,0.4324,0.4324,0.516,-1,15,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,102,2,false,2,1,1,down,800,loss,0.4942,0.5252,0.4942,-1,14,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,103,3,false,3,4,3,up,785,loss,0.4236,0.4236,0.4101,-1,13,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,105,5,false,3,4,3,up,523,win,0.416,0.416,0.5356,1,15,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,106,6,false,2,1,1,down,2074,win,0.6169,0.5055,0.6169,1,16,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,107,7,false,2,4,4,down,657,loss,0.4444,0.4895,0.4444,-1,15,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,109,9,false,2,1,2,up,273,loss,0.5671,0.5671,0.6521,-1,13,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,110,10,false,3,1,3,up,2143,loss,0.4417,0.4417,0.5944,-1,12,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,111,11,false,1,4,1,up,556,win,0.5825,0.5825,0.4234,1,13,main_trial,ok,1,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,112,12,false,2,4,4,down,406,win,0.4812,0.4641,0.4812,1,14,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,113,13,false,2,3,3,down,390,loss,0.4302,0.533,0.4302,-1,13,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,114,14,false,1,4,1,up,190,win,0.565,0.565,0.5428,1,14,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,115,15,false,1,4,4,down,432,loss,0.6312,0.5172,0.6312,-1,13,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,116,16,false,1,2,2,down,446,loss,0.6491,0.5041,0.6491,-1,12,main_trial,ok,1,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,117,17,false,3,1,3,up,369,loss,0.4053,0.4053,0.5138,-1,11,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,119,19,false,2,1,1,down,778,loss,0.417,0.5381,0.417,-1,11,main_trial,ok,0,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,120,20,false,4,3,3,down,626,loss,0.3051,0.6733,0.3051,-1,10,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,121,21,false,3,4,3,up,703,loss,0.2784,0.2784,0.7091,-1,9,main_trial,ok,0,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,122,22,false,1,3,3,down,448,loss,0.278,0.4961,0.278,-1,8,main_trial,ok,0,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,124,24,false,3,2,2,down,1020,win,0.6315,0.2571,0.6315,1,8,main_trial,ok,1,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,125,25,false,4,3,3,down,2333,loss,0.2537,0.8494,0.2537,-1,7,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,126,26,false,2,3,3,down,2175,win,0.2103,0.6538,0.2103,1,8,main_trial,ok,0,loss,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,127,27,false,3,1,3,up,1233,loss,0.1539,0.1539,0.5309,-1,7,main_trial,ok,0,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,128,28,false,1,4,1,up,1273,win,0.6007,0.6007,0.8107,1,8,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,129,29,false,4,2,2,down,1039,win,0.6315,0.785,0.6315,1,9,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,130,30,false,1,3,3,down,1234,loss,0.1011,0.606,0.1011,-1,8,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,131,31,false,4,3,4,up,968,loss,0.8281,0.8281,0.1037,-1,7,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,132,32,false,4,1,1,down,393,win,0.6469,0.7795,0.6469,1,8,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,133,33,false,3,4,4,down,422,win,0.7921,0.1233,0.7921,1,9,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,134,34,false,4,1,4,up,438,win,0.7732,0.7732,0.5217,1,10,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,135,35,false,2,3,2,up,758,win,0.5098,0.5098,0.2385,1,11,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,136,36,false,2,4,4,down,539,win,0.7704,0.537,0.7704,1,12,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,137,37,false,3,1,1,down,330,win,0.5977,0.2159,0.5977,1,13,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,138,38,false,1,2,1,up,564,win,0.5875,0.5875,0.5703,1,14,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,139,39,false,3,2,3,up,514,loss,0.2581,0.2581,0.5701,-1,13,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,140,40,false,1,2,1,up,600,win,0.75,0.75,0.5684,1,14,main_trial,ok,1,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,141,41,false,1,3,3,down,287,loss,0.3027,0.7347,0.3027,-1,13,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,143,43,false,4,1,4,up,1288,win,0.8688,0.8688,0.6261,1,15,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,3,144,44,false,2,4,4,down,495,win,0.8985,0.4734,0.8985,1,16,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,145,45,false,3,1,3,up,199,loss,0.2657,0.2657,0.5815,-1,15,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,147,47,false,3,2,3,up,247,loss,0.2378,0.2378,0.5453,-1,15,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,148,48,false,4,3,3,down,360,loss,0.2255,0.7924,0.2255,-1,14,main_trial,ok,0,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,149,49,false,2,4,2,up,796,loss,0.6033,0.6033,0.8423,-1,13,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,3,150,50,false,2,3,2,up,1098,win,0.5546,0.5546,0.2561,1,14,main_trial,ok,1,loss,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,151,1,true,1,3,1,up,579,win,0.5418,0.5418,0.1726,1,15,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,152,2,true,4,3,4,up,727,win,0.8806,0.8806,0.1194,1,16,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,153,3,true,1,2,1,up,996,loss,0.5285,0.5285,0.3873,-1,15,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,154,4,true,2,1,2,up,398,win,0.4318,0.4318,0.5451,1,16,main_trial,ok,0,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,155,5,true,4,2,2,down,418,loss,0.5142,0.8722,0.5142,-1,15,main_trial,ok,0,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,156,6,true,1,4,1,up,465,loss,0.5071,0.5071,0.8629,-1,14,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,157,7,true,2,3,2,up,2936,loss,0.5763,0.5763,0.2695,-1,13,main_trial,ok,1,loss,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,158,8,true,1,4,4,down,275,win,0.8717,0.5881,0.8717,1,14,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,159,9,true,3,2,2,down,2124,loss,0.5315,0.3286,0.5315,-1,13,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,160,10,true,3,2,3,up,1245,loss,0.2458,0.2458,0.4973,-1,12,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,161,11,true,3,2,2,down,2661,win,0.5225,0.2228,0.5225,1,13,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,162,12,true,1,2,2,down,3275,win,0.5491,0.6767,0.5491,1,14,main_trial,ok,0,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,163,13,true,4,3,3,down,2238,loss,0.2626,0.6231,0.2626,-1,13,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,164,14,true,2,3,2,up,400,loss,0.5667,0.5667,0.2324,-1,12,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,165,15,true,3,1,1,down,765,win,0.694,0.2094,0.694,1,13,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,167,17,true,3,2,3,up,819,loss,0.2434,0.2434,0.6649,-1,13,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,168,18,true,3,1,1,down,563,loss,0.7851,0.2921,0.7851,-1,12,main_trial,ok,1,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,170,20,true,4,3,3,down,1953,win,0.323,0.6214,0.323,1,12,main_trial,ok,0,loss,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,171,21,true,4,1,1,down,592,loss,0.6695,0.638,0.6695,-1,11,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,172,22,true,1,2,1,up,161,win,0.6468,0.6468,0.5558,1,12,main_trial,ok,1,loss,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,174,24,true,1,2,1,up,495,win,0.6613,0.6613,0.6825,1,13,main_trial,ok,0,null,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,175,25,true,4,2,2,down,777,win,0.6011,0.6194,0.6011,1,14,main_trial,ok,0,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,176,26,true,4,2,4,up,196,win,0.6571,0.6571,0.6374,1,15,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,177,27,true,4,3,4,up,926,win,0.6656,0.6656,0.3525,1,16,main_trial,ok,1,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,178,28,true,4,2,4,up,2765,win,0.7145,0.7145,0.6715,1,17,main_trial,ok,1,win,1,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,179,29,true,3,4,3,up,850,win,0.1854,0.1854,0.6646,1,18,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,180,30,true,1,4,1,up,2570,win,0.6936,0.6936,0.6805,1,19,main_trial,ok,1,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,181,31,true,2,1,1,down,868,win,0.7568,0.8534,0.7568,1,20,main_trial,ok,0,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,182,32,true,1,3,1,up,716,win,0.6918,0.6918,0.2119,1,21,main_trial,ok,1,win,1,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,183,33,true,4,2,2,down,319,win,0.8695,0.6522,0.8695,1,22,main_trial,ok,1,win,0,0
6a13609ea98420f68a5b7f0c,3ey8b6of,4,184,34,true,2,4,4,down,2936,win,0.7514,0.8367,0.7514,1,23,main_trial,ok,0,win,0,1
6a13609ea98420f68a5b7f0c,3ey8b6of,4,185,35,true,1,2,1,up,1063,loss,0.7093,0.7093,0.8162,-1,22,main_trial,ok,0,win,0,0
